"","Var1","Var2","Phone_NOTENG","Phone_ENG","Econ","Loc","Glob","acoustic_distance","response_var"
"2454","subject_24","trial_82","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"2455","subject_25","trial_82","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"2456","subject_26","trial_82","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,0
"2457","subject_27","trial_82","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"2458","subject_28","trial_82","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"2459","subject_29","trial_82","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
"2460","subject_30","trial_82","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,1
"2461","subject_1","trial_83","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"2462","subject_2","trial_83","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,0
"2463","subject_3","trial_83","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,1
"2464","subject_4","trial_83","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"2465","subject_5","trial_83","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,0
"2466","subject_6","trial_83","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,1
"2467","subject_7","trial_83","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,0
"2468","subject_8","trial_83","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"2469","subject_9","trial_83","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,1
"2470","subject_10","trial_83","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"2471","subject_11","trial_83","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"2472","subject_12","trial_83","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,1
"2473","subject_13","trial_83","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"2474","subject_14","trial_83","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,0
"2475","subject_15","trial_83","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,1
"2476","subject_16","trial_83","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,1
"2477","subject_17","trial_83","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,0
"2478","subject_18","trial_83","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"2479","subject_19","trial_83","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,0
"2480","subject_20","trial_83","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,1
"2481","subject_21","trial_83","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,0
"2482","subject_22","trial_83","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,1
"2483","subject_23","trial_83","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"2484","subject_24","trial_83","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"2485","subject_25","trial_83","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,1
"2486","subject_26","trial_83","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,1
"2487","subject_27","trial_83","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,1
"2488","subject_28","trial_83","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,1
"2489","subject_29","trial_83","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"2490","subject_30","trial_83","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,0
"2491","subject_1","trial_84","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
"2492","subject_2","trial_84","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,1
"2493","subject_3","trial_84","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,1
"2494","subject_4","trial_84","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,0
"2495","subject_5","trial_84","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,0
"2496","subject_6","trial_84","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,1
"2497","subject_7","trial_84","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,1
"2498","subject_8","trial_84","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"2499","subject_9","trial_84","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,0
"2500","subject_10","trial_84","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,0
"2501","subject_11","trial_84","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,0
"2502","subject_12","trial_84","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,0
"2503","subject_13","trial_84","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,0
"2504","subject_14","trial_84","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,0
"2505","subject_15","trial_84","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,0
"2506","subject_16","trial_84","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,0
"2507","subject_17","trial_84","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,1
"2508","subject_18","trial_84","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,1
"2509","subject_19","trial_84","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
"2510","subject_20","trial_84","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"2511","subject_21","trial_84","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,1
"2512","subject_22","trial_84","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,1
"2513","subject_23","trial_84","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"2514","subject_24","trial_84","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"2515","subject_25","trial_84","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,1
"2516","subject_26","trial_84","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,0
"2517","subject_27","trial_84","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"2518","subject_28","trial_84","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,0
"2519","subject_29","trial_84","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,1
"2520","subject_30","trial_84","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"2521","subject_1","trial_85","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,1
"2522","subject_2","trial_85","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,1
"2523","subject_3","trial_85","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"2524","subject_4","trial_85","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,1
"2525","subject_5","trial_85","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,1
"2526","subject_6","trial_85","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
"2527","subject_7","trial_85","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"2528","subject_8","trial_85","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,1
"2529","subject_9","trial_85","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"2530","subject_10","trial_85","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"2531","subject_11","trial_85","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,0
"2532","subject_12","trial_85","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"2533","subject_13","trial_85","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"2534","subject_14","trial_85","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,0
"2535","subject_15","trial_85","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,0
"2536","subject_16","trial_85","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,1
"2537","subject_17","trial_85","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"2538","subject_18","trial_85","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,1
"2539","subject_19","trial_85","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,1
"2540","subject_20","trial_85","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,0
"2541","subject_21","trial_85","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,1
"2542","subject_22","trial_85","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"2543","subject_23","trial_85","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"2544","subject_24","trial_85","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,1
"2545","subject_25","trial_85","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,0
"2546","subject_26","trial_85","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,1
"2547","subject_27","trial_85","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,1
"2548","subject_28","trial_85","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"2549","subject_29","trial_85","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,0
"2550","subject_30","trial_85","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
"2551","subject_1","trial_86","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,0
"2552","subject_2","trial_86","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,0
"2553","subject_3","trial_86","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,1
"2554","subject_4","trial_86","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,1
"2555","subject_5","trial_86","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,1
"2556","subject_6","trial_86","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,1
"2557","subject_7","trial_86","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"2558","subject_8","trial_86","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"2559","subject_9","trial_86","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,1
"2560","subject_10","trial_86","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,1
"2561","subject_11","trial_86","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,0
"2562","subject_12","trial_86","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,1
"2563","subject_13","trial_86","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,1
"2564","subject_14","trial_86","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,1
"2565","subject_15","trial_86","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,0
"2566","subject_16","trial_86","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,1
"2567","subject_17","trial_86","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,0
"2568","subject_18","trial_86","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,0
"2569","subject_19","trial_86","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"2570","subject_20","trial_86","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,0
"2571","subject_21","trial_86","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,0
"2572","subject_22","trial_86","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"2573","subject_23","trial_86","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,0
"2574","subject_24","trial_86","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,0
"2575","subject_25","trial_86","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"2576","subject_26","trial_86","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"2577","subject_27","trial_86","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,0
"2578","subject_28","trial_86","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,0
"2579","subject_29","trial_86","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"2580","subject_30","trial_86","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,1
"2581","subject_1","trial_87","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,1
"2582","subject_2","trial_87","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,0
"2583","subject_3","trial_87","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,1
"2584","subject_4","trial_87","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,1
"2585","subject_5","trial_87","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
"2586","subject_6","trial_87","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,0
"2587","subject_7","trial_87","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,0
"2588","subject_8","trial_87","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"2589","subject_9","trial_87","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"2590","subject_10","trial_87","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,1
"2591","subject_11","trial_87","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"2592","subject_12","trial_87","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,0
"2593","subject_13","trial_87","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,1
"2594","subject_14","trial_87","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,0
"2595","subject_15","trial_87","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,0
"2596","subject_16","trial_87","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"2597","subject_17","trial_87","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,1
"2598","subject_18","trial_87","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,0
"2599","subject_19","trial_87","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,0
"2600","subject_20","trial_87","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,0
"2601","subject_21","trial_87","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"2602","subject_22","trial_87","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"2603","subject_23","trial_87","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,1
"2604","subject_24","trial_87","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,1
"2605","subject_25","trial_87","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,1
"2606","subject_26","trial_87","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,0
"2607","subject_27","trial_87","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"2608","subject_28","trial_87","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,1
"2609","subject_29","trial_87","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
"2610","subject_30","trial_87","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,0
"2611","subject_1","trial_88","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,0
"2612","subject_2","trial_88","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,1
"2613","subject_3","trial_88","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,0
"2614","subject_4","trial_88","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,1
"2615","subject_5","trial_88","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,0
"2616","subject_6","trial_88","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"2617","subject_7","trial_88","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"2618","subject_8","trial_88","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,1
"2619","subject_9","trial_88","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,1
"2620","subject_10","trial_88","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,0
"2621","subject_11","trial_88","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,0
"2622","subject_12","trial_88","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,1
"2623","subject_13","trial_88","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,0
"2624","subject_14","trial_88","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,1
"2625","subject_15","trial_88","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,1
"2626","subject_16","trial_88","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,1
"2627","subject_17","trial_88","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
"2628","subject_18","trial_88","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"2629","subject_19","trial_88","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,0
"2630","subject_20","trial_88","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,1
"2631","subject_21","trial_88","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"2632","subject_22","trial_88","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"2633","subject_23","trial_88","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,0
"2634","subject_24","trial_88","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"2635","subject_25","trial_88","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"2636","subject_26","trial_88","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
"2637","subject_27","trial_88","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,1
"2638","subject_28","trial_88","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,0
"2639","subject_29","trial_88","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,0
"2640","subject_30","trial_88","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,1
"2641","subject_1","trial_89","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,0
"2642","subject_2","trial_89","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,0
"2643","subject_3","trial_89","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,1
